"Gene.ontology.ID","Definition","Parent.Terms","Term","Gene.name"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","MRPS12"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL10A"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL8"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL9"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL41"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL22"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS8"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS5"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS10"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL4"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPL5"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS11"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","SRP14"
"GO:0006614"," The targeting of proteins to a membrane that occurs during translation and is dependent upon two key components, the signal-recognition particle (SRP) and the SRP receptor. SRP is a cytosolic particle that transiently binds to the endoplasmic reticulum (ER) signal sequence in a nascent protein, to the large ribosomal unit, and to the SRP receptor in the ER membrane."," is-a cotranslational protein targeting to membrane is-a protein targeting to ER"," SRP-dependent cotranslational protein targeting to membrane","RPS27A"
